anime_id,name,genre,type,episodes,rating,members,japanese_title,aired,image_url,ave_rating_minmax
8211,Dance in the Vampire Bund Recap,"Action, Supernatural, Vampire",Special,1,6.61,9758,,,,0.6413309
6154,Saint Seiya: The Hades Chapter Sanctuary - Yomigaerishi Gold Saint-tachi no Shinwa,"Adventure, Sci-Fi, Shounen",Special,2,7.93,4975,,,,0.7861635
458,Buttobi!! CPU,"Comedy, Ecchi, Magic, Sci-Fi, Seinen",OVA,3,6.44,3968,,,,0.62167686
2392,Doraemon Movie 26: Nobita no Kyouryuu 2006,"Adventure, Comedy, Kids",Movie,1,7.56,2262,,,,0.73976606
17113,Crayon Shin-chan Movie 21: Bakauma! B-Kyuu Gourmet Survival Battle!!,"Comedy, Ecchi, Kids, Shounen",Movie,1,6.91,623,,,,0.5555556
2833,Gulliver no Uchuu Ryokou,"Adventure, Sci-Fi",Movie,1,6.2,527,,,,0.64285713
19067,Future Card Buddyfight,Game,TV,64,7.17,3417,,,,0.7572017
11745,Aku no Onna Kanbu,Hentai,OVA,2,6.78,4229,,,,0.6519608
5217,Goal FH: Field Hunter,"Action, Sports",TV,39,7.07,737,,,,0.6481481
1223,Ame to Shoujo to Watashi no Tegami,Shoujo,ONA,1,5.97,6686,,,,0.5857248
2249,Amon Saga,"Action, Adventure, Fantasy",OVA,1,5.6,2781,,,,0.5288889
3834,Hoshi no Ko Chobin,"Adventure, Sci-Fi",TV,26,6.36,231,,,,0.4814815
10815,UFO Senshi Dai Apolon 2,"Action, Mecha, Sci-Fi",TV,21,6.08,144,,,,0.5555556
2655,Doraemon Movie 23: Nobita to Robot Kingdom,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,7.33,2139,,,,0.69953054
31014,Aru Zombie Shoujo no Sainan,"Action, Horror",Special,1,5.07,360,,,,0.3888889
15535,Yumekuri,"Seinen, Slice of Life",OVA,1,5.64,4218,,,,0.52518517
5578,Aoyama Goushou Tanpenshuu,"Adventure, Comedy, Mystery, Police, Shounen",Special,7,7.41,2177,,,,0.68115944
7333,Koisuru Tenshi Angelique: Kagayaki no Ashita Special,"Fantasy, Romance",Special,1,6.94,1315,,,,0.7092199
7152,Anyamal Tantei Kiruminzoo,"Comedy, Magic, Shoujo",TV,50,7.16,3605,,,,0.6825397
3913,Onikirimaru,"Action, Demons, Martial Arts, Shounen",OVA,4,6.46,1174,,,,0.6148148
4000,Canary wa Kago no Naka,Hentai,OVA,2,6.17,1175,,,,0.5888889
2622,Big Wars: Kami Utsu Akaki Kouya ni,"Action, Military, Sci-Fi, Space",OVA,1,5.64,1512,,,,0.5257048
3377,Tres Marias: Sannin no Sei Shojo,Hentai,OVA,2,5.57,1003,,,,0.53535354
2656,Doraemon Movie 25: Nobita no Wan Nyan Jikuuden,"Adventure, Comedy, Kids, Sci-Fi",Movie,1,7.47,1269,,,,0.7619048
5157,Alexander Senki Movie,"Action, Adventure, Dementia, Historical, Military, Mystery, Shounen, Supernatural",Movie,1,6.12,1258,,,,0.5808081
8678,Sangokushi II: Amakakeru Otoko-tachi,"Action, Historical",Special,1,7.43,197,,,,0.6666667
5907,Mujigen Hunter Fandora,"Adventure, Fantasy, Sci-Fi",OVA,3,5.95,688,,,,0.5777778
3566,Hika Ryoujoku: Wana ni Hamatta Futari,Hentai,OVA,1,5.32,1062,,,,0.47530866
8716,Arigatou Thank You,"Comedy, Kids, Music, Sci-Fi, Space",Music,1,5.03,291,,,,0.3968254
4383,Catman Series III,"Comedy, Fantasy, Slice of Life",TV,6,6.59,796,,,,0.6111111
13795,The Green Wind,Fantasy,Special,1,5.06,295,,,,0.3888889
24139,Tokyo Babylon: Vision,"Music, Supernatural",Music,1,5.57,499,,,,0.5138889
26015,Backkom: Jung-gug Gijeogwi,"Comedy, Kids",Special,1,5.66,117,,,,0.4814815
29453,Kenka no Ato wa,"Kids, Music, Romance",Music,1,5.17,96,,,,0.5185185
32296,Present Made no Michinori,"Action, Music",ONA,1,5.19,178,,,,0.4074074
32804,Ainone,"Drama, Music",Music,1,5.03,136,,,,0.44444445
30751,Usavich Zero,Comedy,TV,13,6.4,619,,,,0.7111111
481,Yu☆Gi☆Oh! Duel Monsters,"Adventure, Game, Shounen",TV,224,7.57,132099,,,,0.7360234
898,Dragon Ball Z Movie 05: Tobikkiri no Saikyou tai Saikyou,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,7.24,59207,,,,0.69746226
9181,Motto To LOVE-Ru,"Comedy, Ecchi, Harem, School, Sci-Fi, Shounen",TV,12,7.61,134988,,,,0.7459641
21603,Mekakucity Actors,"Comedy, Romance, Sci-Fi, Super Power, Supernatural",TV,12,7.21,198876,,,,0.7110963
9675,Kami nomi zo Shiru Sekai: Flag 0,"Comedy, Shounen, Supernatural",OVA,1,6.97,35753,,,,0.67323774
24997,Love Live! The School Idol Movie,"Music, School, Slice of Life",Movie,1,8.18,38118,ラブライブ！The School Idol Movie,"Jun 13, 2015",https://cdn.myanimelist.net/images/anime/6/75700.jpg,0.80481327
21667,Non Non Biyori: Okinawa e Ikukoto ni Natta,"Comedy, School, Seinen, Slice of Life",OVA,1,7.65,25169,,,,0.74240905
2156,Bakugan Battle Brawlers,"Action, Fantasy, Game",TV,52,6.38,25846,,,,0.61566484
10090,Ghost in the Shell: Stand Alone Complex - Solid State Society 3D,"Mecha, Military, Mystery, Police, Sci-Fi, Seinen",Movie,1,7.91,7515,,,,0.7777778
53,Ai Yori Aoshi,"Comedy, Drama, Harem, Romance, Slice of Life",TV,24,7.24,66597,,,,0.7165514
4477,Nodame Cantabile: Paris-hen,"Comedy, Josei, Music, Romance, Slice of Life",TV,11,8.27,70822,のだめカンタービレ 巴里編,"Oct 10, 2008 to Dec 19, 2008",https://cdn.myanimelist.net/images/anime/4/11918.jpg,0.82378983
6864,xxxHOLiC Rou,"Mystery, Supernatural",OVA,2,8.32,36353,"xxxHOLiC 籠,","Apr 23, 2010 to Mar 9, 2011",https://cdn.myanimelist.net/images/anime/9/25080.jpg,0.82362276
1157,Final Fantasy: Unlimited,"Action, Adventure, Fantasy, Sci-Fi, Shounen",TV,25,6.29,25652,,,,0.6188968
2027,Wind: A Breath of Heart Specials,"Comedy, Romance, School",Special,4,6.41,1335,,,,0.62801933
2559,Romeo no Aoi Sora,"Adventure, Drama, Historical, Slice of Life",TV,33,8.47,15074,ロミオの青い空,"Jan 15, 1995 to Dec 17, 1995",https://cdn.myanimelist.net/images/anime/4/17979.jpg,0.82539684
3631,Aoi Blink,"Adventure, Fantasy",TV,39,7.0,931,,,,0.66049385
30745,Kyoukai no Kanata Movie: I&#039;ll Be Here - Kako-hen - Yakusoku no Kizuna,Music,Special,1,7.92,10306,,,,0.7428834
10257,Pretty Rhythm: Aurora Dream,"Music, Shoujo, Slice of Life, Sports",TV,51,7.6,9431,,,,0.754717
970,Yokoyama Mitsuteru Sangokushi,"Adventure, Historical",TV,47,7.49,2849,,,,0.7589744
6890,Ontama!,"Comedy, Magic, Seinen, Slice of Life",ONA,5,6.97,1653,,,,0.6858974
18881,Code Geass: Hangyaku no Lelouch - Kiseki no Birthday Picture Drama Flash Special,"School, Supernatural",Special,1,6.43,5005,,,,0.64788735
255,Jungle wa Itsumo Hare nochi Guu Final,"Comedy, Slice of Life",OVA,7,7.78,7576,,,,0.77045906
588,Itsudatte My Santa!,"Comedy, Ecchi, Fantasy, Romance, Shounen",OVA,2,6.2,8206,,,,0.5913798
21077,Kakumeiki Valvrave Recaps,"Action, Mecha",ONA,3,6.39,1924,,,,0.6074074
20671,Shashinkan,"Drama, Historical, Slice of Life",Movie,1,7.57,1910,,,,0.7740741
8701,Apartment!,"Comedy, Slice of Life",ONA,1,5.61,819,,,,0.42857143
2802,Candy Candy: Candy no Natsu Yasumi,"Drama, Shoujo, Slice of Life",Movie,1,6.81,1046,,,,0.63450295
25259,Persona 4 the Animation: A Brief Lesson on Izanagi &amp; Izanami,School,Special,1,6.86,2497,,,,0.71031743
23479,Itadaki! Seieki♥ Special,Hentai,Special,1,7.1,2815,,,,0.70538723
30128,Allargando The Animation,Hentai,OVA,1,6.53,2115,,,,0.65656567
799,Kokoro Toshokan,"Comedy, Drama, Slice of Life",TV,13,6.62,3748,,,,0.6212121
25923,Oppai Gakuen Marching Band-bu!,Hentai,OVA,1,6.92,2364,,,,0.65217394
31309,Balloon,Dementia,ONA,1,5.42,230,,,,0.4814815
3105,Chikansha Thomas,Hentai,OVA,1,6.2,2068,,,,0.61882716
4357,El,"Action, Hentai, Sci-Fi",OVA,2,5.63,1071,,,,0.52380955
18831,Rinkaku,"Dementia, Horror, Music",Music,1,5.6,606,,,,0.5185185
6937,Hermes: Ai wa Kaze no Gotoku,"Drama, Fantasy",Movie,1,5.56,425,,,,0.46666667
7810,Yami wo Mitsumeru Hane,Dementia,Movie,1,5.06,500,,,,0.42857143
3028,Cluster Edge Specials,"Action, Fantasy, Military, Sci-Fi",Special,3,6.86,927,,,,0.73015875
16119,Chouyaku Hyakuninisshu: Uta Koi. - Sake to Kikoushi ~ Murasaki Kishikibu to Kintou,"Historical, Josei",Special,1,6.71,1029,,,,0.6495727
6832,Shoujouji no Tanuki-bayashi Ban Danemon,Supernatural,Movie,1,5.09,628,,,,0.4691358
24633,LolitA☆Strawberry in Summer,Music,Music,1,5.46,196,,,,0.2777778
31697,Witch Village Story Specials,Slice of Life,Special,2,4.29,34,,,,0.11111111
32623,Kasa Jizou,"Fantasy, Historical",Movie,1,4.43,40,,,,0.22222222
16510,Shin Shounan Bakusouzoku Arakure Knight,Adventure,OVA,2,6.06,122,,,,0.44444445
9575,Nodoka Mori no Doubutsu Daisakusen,Fantasy,Special,1,6.15,160,,,,0.5185185
9344,Torajima no Miime,Slice of Life,Special,2,6.52,331,,,,0.6944444
7109,Gyouten Ningen Batsealer,"Action, Adventure, Fantasy, Magic",TV,52,7.01,201,,,,0.44444445
853,Ouran Koukou Host Club,"Comedy, Harem, Romance, School, Shoujo",TV,26,8.39,422271,桜蘭高校ホスト部,"Apr 5, 2006 to Sep 27, 2006",https://cdn.myanimelist.net/images/anime/2/71992.jpg,0.83687234
133,Green Green,"Comedy, Ecchi, Romance, School, Slice of Life",TV,12,6.44,80562,,,,0.6329001
17677,Buki yo Saraba,"Action, Drama, Sci-Fi",Movie,1,7.15,5078,,,,0.704023
20903,Harmonie,"Drama, School, Supernatural",Movie,1,7.52,29029,,,,0.74351335
8857,Nichijou: Nichijou no 0-wa,"Comedy, School, Slice of Life",OVA,1,7.37,37342,,,,0.7177522
5178,First Squad: The Moment of Truth,"Action, Historical, Military, Super Power, Supernatural",Movie,1,6.16,25040,,,,0.59544414
2238,Fuyu no Semi,"Drama, Historical, Romance, Samurai, Yaoi",OVA,3,7.74,12270,,,,0.76960075
10611,R-15,"Comedy, Ecchi, Harem, Romance, School",TV,12,6.7,53617,,,,0.6529616
472,To Heart,"Drama, Harem, Romance, School, Slice of Life",TV,13,6.7,16757,,,,0.66603655
11487,Sekiranun Graffiti,Music,Music,1,7.11,4014,,,,0.7184054
31498,Pan de Peace!,"Comedy, School, Slice of Life",TV,13,5.63,18420,,,,0.52863246
296,Dragon Drive,"Action, Adventure, Comedy, Fantasy, School, Sci-Fi, Shounen",TV,38,6.88,14232,,,,0.69193226
2035,Eikoku Koi Monogatari Emma: Molders-hen,"Drama, Historical, Romance, Seinen, Slice of Life",TV,12,8.03,11903,英國戀物語エマ ～メルダース編～,"Apr 17, 2007 to Jul 3, 2007",https://cdn.myanimelist.net/images/anime/6/80118.jpg,0.7910534
1466,Hakugei Densetsu,"Adventure, Sci-Fi",TV,26,6.75,1387,,,,0.6574074
1888,Ichigo Mashimaro OVA,"Comedy, School, Slice of Life",OVA,3,7.83,15085,,,,0.7699506
15781,Puchimas!: Petit iDOLM@STER Episode 0,"Comedy, Music, Slice of Life",OVA,1,6.7,3038,,,,0.647343
20221,Minami-ke Natsuyasumi,"Comedy, Slice of Life",OVA,1,7.44,9580,,,,0.72057205
9721,Aisai Nikki,Hentai,OVA,1,6.55,4978,,,,0.6503831
1787,Viper GTS,"Demons, Hentai",OVA,3,7.13,7314,,,,0.6934225
5670,GA: Geijutsuka Art Design Class,"Comedy, School, Seinen, Slice of Life",TV,12,7.23,12825,,,,0.72261906
1718,Winter Garden,"Drama, Romance, Shoujo, Slice of Life",Special,2,6.76,5398,,,,0.65356123
2542,Lady Georgie,"Drama, Historical, Romance, Shoujo",TV,45,7.28,4157,,,,0.7289204
7222,Macross F Movie 2: Sayonara no Tsubasa,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",Movie,1,8.06,17826,劇場版 マクロスＦ 恋離飛翼 ～サヨナラノツバサ～,"Feb 26, 2011",https://cdn.myanimelist.net/images/anime/13/76398.jpg,0.8
29893,Aria The Avvenire,"Fantasy, Sci-Fi, Shounen, Slice of Life",Special,3,8.2,9500,ARIA The AVVENIRE,"Sep 26, 2015",https://cdn.myanimelist.net/images/anime/10/74338.jpg,0.82397
8950,Akage no Anne: Green Gables e no Michi,"Adventure, Historical, Shoujo, Slice of Life",Movie,1,6.75,1218,,,,0.60784316
4396,Osaru no Kantai,"Military, Music",Movie,1,4.42,530,,,,0.33333334
3306,Aoki Honoo,"Drama, Romance, Seinen",OVA,1,5.27,1312,,,,0.5156695
5929,Hi no Ame ga Furu,"Drama, Historical",Movie,1,7.55,513,,,,0.7222222
8409,Marie &amp; Gali ver. 2.0,Comedy,TV,30,6.15,499,,,,0.6296296
10013,Shouwa Monogatari (Movie),"Drama, Historical",Movie,1,6.49,878,,,,0.6319444
2874,Charm Point 1: Sister&#039;s Rondo,Hentai,OVA,1,5.57,868,,,,0.5123457
8249,Votoms Finder,"Action, Drama, Mecha, Military, Sci-Fi",OVA,1,6.39,1735,,,,0.5833333
1766,Youseiki Suikoden,"Action, Fantasy, Martial Arts",OVA,1,5.85,1240,,,,0.57912457
3062,Futago no Haha Seihonnou,Hentai,OVA,2,6.39,2372,,,,0.6135266
4097,Nanmu Ichibyousokusai,"Historical, Music",Movie,1,6.09,251,,,,0.7222222
27413,Shinkyoku no Grimoire The Animation,"Demons, Fantasy, Hentai, Supernatural",OVA,2,6.83,2072,,,,0.6969697
5140,Karaoke Senshi Mike-tarou,"Kids, Music",TV,20,7.05,159,,,,0.7222222
8450,Guskou Budori no Denki,Drama,Movie,1,6.49,628,,,,0.7777778
30397,Mori no Kuma-san,Slice of Life,Movie,1,3.96,101,,,,0.22222222
30399,Arigatou Gomennasai,,Movie,1,5.05,115,,,,0.22222222
6557,Fortune Quest: Yo ni mo Shiawase na Boukensha-tachi,"Adventure, Comedy, Fantasy, Magic",OVA,4,6.34,464,,,,0.5888889
16255,Meisou-Ou Border,Adventure,OVA,1,5.92,187,,,,0.5555556
4799,Mune Kyun! Heartful Cafe,Hentai,OVA,2,5.9,1058,,,,0.5493827
31319,12-sai. 2nd Season,"Romance, School, Shoujo",OVA,4,6.43,1383,,,,0.6111111
17613,Poka Poka Mori no Rascal,Kids,TV,52,5.22,93,,,,0.5555556
918,Gintama,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",TV,201,9.04,336376,銀魂,"Apr 4, 2006 to Mar 25, 2010",https://cdn.myanimelist.net/images/anime/10/73274.jpg,0.9151553
20931,Oneechan ga Kita,"Comedy, Slice of Life",TV,12,6.54,45457,,,,0.6348443
513,Tenkuu no Shiro Laputa,"Adventure, Fantasy, Romance, Sci-Fi",Movie,1,8.38,151061,天空の城ラピュタ,"Aug 2, 1986",https://cdn.myanimelist.net/images/anime/5/37799.jpg,0.8202897
3577,Kyouran Kazoku Nikki,"Comedy, Sci-Fi",TV,26,7.36,20883,,,,0.72962266
5030,Maria†Holic,"Comedy, Parody, School, Shoujo Ai",TV,12,7.18,104663,,,,0.70671
9925,Amagami SS: Tachibana Miya-hen - Imouto,School,Special,1,7.35,31019,,,,0.7211666
322,Paradise Kiss,"Comedy, Drama, Josei, Romance, Slice of Life",TV,12,7.93,86380,,,,0.79077905
29974,"Diabolik Lovers More,Blood","Harem, School, Shoujo, Vampire",TV,12,6.13,37924,,,,0.58210236
1808,Kamichama Karin,"Comedy, Fantasy, Magic, Romance, School, Shoujo",TV,26,7.51,30747,,,,0.74167
15633,Code:Breaker OVA,"Action, Comedy, Ecchi, School, Shounen, Super Power, Supernatural",OVA,3,6.91,17814,,,,0.6648015
1016,Gunnm,"Drama, Mecha, Sci-Fi, Shounen",OVA,2,7.26,22648,,,,0.7033928
9731,Nurarihyon no Mago Recaps,"Action, Demons, Shounen, Supernatural",Special,2,6.38,9781,,,,0.6210826
1133,Tenchi Muyou! GXP,"Action, Comedy, Harem, Mecha, Police, Sci-Fi, Shounen, Space",TV,26,7.25,17943,,,,0.7141237
1005,Star Ocean EX,"Adventure, Fantasy, Sci-Fi, Shounen",TV,26,6.69,9024,,,,0.6571156
10532,Working&#039;!! Announcement Specials,Comedy,ONA,2,6.84,8973,,,,0.6535948
32906,Bishoujo Yuugi Unit Crane Game Girls,"Comedy, Game, Space",TV,13,4.54,4673,,,,0.41394335
8231,Princess Lover!: Magical Knight Maria-chan,"Magic, Parody",Special,6,5.87,5960,,,,0.5527211
2848,Kappa no Coo to Natsuyasumi,"Adventure, Shounen",Movie,1,7.65,6953,,,,0.7402534
30721,Hacka Doll The Animation,"Comedy, Sci-Fi",TV,13,6.59,19502,,,,0.6396396
29583,Kuroko no Basket: Oshaberi Demo Shimasen ka,"Comedy, School, Shounen, Sports",Special,1,7.47,8011,,,,0.75039124
21201,Teekyuu 2 Specials,"Comedy, School, Shounen, Sports",Special,2,6.71,5666,,,,0.67808217
23487,Witch Craft Works Specials,"Comedy, Magic",Special,6,6.83,4311,,,,0.6388889
22695,Dragon Ball Z: Summer Vacation Special,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",Special,1,7.05,4251,,,,0.67737615
34136,Orange: Mirai,"Drama, Romance, School, Sci-Fi, Shoujo",Movie,1,7.56,29969,,,,0.7777778
10947,Ghost in the Shell: Stand Alone Complex - The Laughing Man - Tachikoma no Hibi,"Comedy, Mecha, Sci-Fi",Special,1,7.11,3444,,,,0.6905983
2396,Milk Junkie: Shimai-hen,Hentai,OVA,4,6.95,5508,,,,0.6765601
31397,Mesu Kyoushi 4: Kegasareta Kyoudan,Hentai,OVA,2,6.68,2444,,,,0.62393165
12723,Loups=Garous Pilot,"Mystery, Sci-Fi, Thriller",Special,1,5.87,622,,,,0.5308642
12727,Thermae Romae Specials,"Comedy, Historical, Seinen",Special,2,7.01,1953,,,,0.67236465
25169,Tamayura: More Aggressive Picture Drama,"Comedy, Drama",Special,1,6.34,809,,,,0.5555556
4531,Dark Cat,"Action, Demons, Horror, Super Power, Supernatural",OVA,1,4.04,1492,,,,0.39917696
8145,Gegege no Kitarou: Nippon Bakuretsu,"Action, Fantasy, Horror, Kids, Shounen, Supernatural",Movie,1,6.48,340,,,,0.5925926
31829,Sinbad: Mahou no Lamp to Ugoku Shima,Adventure,Movie,1,6.17,622,,,,0.5555556
5211,Hime Dorei,Hentai,OVA,2,6.1,2313,,,,0.54415953
4697,Chimera: Target I Datenshi Kourin,"Drama, Hentai",OVA,1,5.46,841,,,,0.46859902
9433,A-jang.com,Fantasy,TV,13,5.57,252,,,,0.6111111
22469,Minihams no Kekkon Song,"Kids, Music",Music,1,5.71,147,,,,0.22222222
30085,Watashi no Kamifuusen,"Kids, Music",Music,1,4.11,76,,,,0.22222222
31873,Kuro,"Kids, Music",Music,1,5.28,74,,,,0.5
16954,Milky Passion: Dougenzaka - Ai no Shiro,"Josei, Romance",OVA,1,5.47,196,,,,0.5777778
8664,"Slime Boukenki: Umi da, Yeah!","Action, Adventure, Comedy, Fantasy, Game",Special,1,5.92,403,,,,0.5833333
5920,Xanadu Dragonslayer Densetsu,"Adventure, Comedy, Fantasy",OVA,1,6.09,307,,,,0.46666667
19627,Junkers Come Here: Memories of You,"Drama, Slice of Life",OVA,1,5.73,162,,,,0.5555556
17265,Log Horizon,"Action, Adventure, Fantasy, Game, Magic, Shounen",TV,25,8.14,387100,ログ・ホライズン,"Oct 5, 2013 to Mar 22, 2014",https://cdn.myanimelist.net/images/anime/5/84004.jpg,0.8110555
20021,Sword Art Online: Extra Edition,"Action, Adventure, Fantasy, Game, Romance",Special,1,7.0,121722,,,,0.69513047
5251,Angel Densetsu,"Action, Comedy, School",OVA,2,7.52,10795,,,,0.75555557
7817,B Gata H Kei,"Comedy, Ecchi, Romance, School, Seinen",TV,12,7.18,192719,,,,0.7043543
20785,Mahouka Koukou no Rettousei,"Magic, Romance, School, Sci-Fi, Supernatural",TV,26,7.76,285317,,,,0.7749578
23421,Re:␣Hamatora,"Comedy, Mystery, Super Power",TV,12,7.48,73903,,,,0.74172956
3087,Cencoroll,"Action, Sci-Fi",Movie,1,7.36,56370,,,,0.71909916
857,Air Gear,"Action, Comedy, Ecchi, Shounen, Sports",TV,25,7.69,194611,,,,0.7625117
4725,Ga-Rei: Zero,"Action, Super Power, Supernatural, Thriller",TV,12,7.78,145102,,,,0.773508
974,Dead Leaves,"Adventure, Comedy, Psychological, Sci-Fi",Movie,1,7.28,40717,,,,0.7155215
24011,Lance N&#039; Masques,Fantasy,TV,12,5.73,31827,,,,0.57834756
30250,Triage X: Recollection XOXO,"Action, Ecchi, School, Shounen",OVA,1,6.63,8509,,,,0.626409
32561,Hai to Gensou no Grimgar Special,Comedy,Special,1,6.62,18358,,,,0.63882446
321,Najica Dengeki Sakusen,"Action, Comedy, Ecchi, Sci-Fi",TV,12,6.08,9605,,,,0.58018327
5529,Pokemon: Odoru Pokemon Himitsu Kichi,"Comedy, Fantasy, Kids",Movie,1,6.72,5846,,,,0.6105324
1533,Ai Tenshi Densetsu Wedding Peach,"Adventure, Comedy, Magic, Romance, Shoujo",TV,51,6.77,12536,,,,0.6521991
2971,Kyou kara Maou! R,"Adventure, Comedy, Fantasy",OVA,5,7.59,14845,,,,0.7454427
16317,Ishida to Asakura,"Comedy, School, Seinen",TV,12,6.02,9800,,,,0.5576806
23619,Haiyore! Nyaruko-san W OVA,"Comedy, Ecchi, Parody",OVA,1,7.19,14585,,,,0.69798476
2564,Code-E,"Comedy, Romance, School, Sci-Fi, Slice of Life",TV,12,6.52,12238,,,,0.6370885
4061,Grimm Masterpiece Theater II,"Adventure, Comedy, Fantasy, Kids, Magic",TV,23,7.58,1169,,,,0.7027027
673,Mai-HiME Specials,Comedy,Special,27,7.06,9210,,,,0.6951495
633,Legend of Basara,"Adventure, Drama, Romance, Shoujo",TV,13,7.47,6033,,,,0.72070014
961,Virtua Fighter,"Action, Adventure, Comedy, Martial Arts, Shounen",TV,35,7.13,3875,,,,0.67460316
23047,Tennen Koi-iro Alcohol,Hentai,OVA,2,6.84,2571,,,,0.7177177
1160,Gundress,"Action, Mecha, Sci-Fi",Movie,1,5.69,2005,,,,0.5097002
613,Onmyou Taisenki,"Adventure, Fantasy, Shounen, Supernatural",TV,52,7.28,3945,,,,0.71929824
28057,Dangobei Torimonochou: Hirake - Goma no Maki,"Action, Adventure, Comedy",Movie,1,5.45,129,,,,0.4
9035,Lupin the Third,"Adventure, Music",Music,1,6.55,1484,,,,0.6377778
8042,Taishou Yakyuu Musume. Specials,"School, Sports",Special,2,6.37,907,,,,0.6137566
25055,Furifure The Animation,Hentai,OVA,1,6.37,1832,,,,0.6844444
2479,Dragon Knight,"Action, Demons, Fantasy, Hentai",OVA,1,5.72,1540,,,,0.5133333
362,Memories Off 2nd,"Drama, Romance",OVA,3,6.45,2750,,,,0.6233062
5427,Ikusa Otome Valkyrie 2,"Demons, Fantasy, Hentai, Supernatural",OVA,3,6.68,2745,,,,0.64102566
16648,Youchien Senshi: Hanamaru Girls,"Action, Comedy, Kids",Special,3,5.94,1147,,,,0.56790125
6939,Eien no Hou,"Fantasy, Sci-Fi",Movie,1,5.47,581,,,,0.42962962
4126,Mahou no Tenshi Creamy Mami: Lovely Serenade,Music,Music,1,6.15,385,,,,0.6388889
4119,Juushin Liger,"Action, Mecha, Sci-Fi",TV,43,6.72,575,,,,0.6388889
17969,Tanken Driland: 1000-nen no Mahou,"Adventure, Fantasy",TV,51,6.32,680,,,,0.5833333
8628,Chains &amp; Rings,"Fantasy, Music",Music,1,5.79,687,,,,0.5767196
7169,Ibara-Hime matawa Nemuri-Hime,"Drama, Historical",Movie,1,6.32,586,,,,0.6666667
9324,Elf 17,"Adventure, Comedy, Martial Arts, Mecha",OVA,1,5.74,584,,,,0.52469134
22983,Hipira-kun ONA,"Comedy, Fantasy, Kids, Supernatural, Vampire",ONA,2,6.01,318,,,,0.44444445
2625,The☆Doraemons: The Mysterious Thief Dorapan The Mysterious Cartel,"Comedy, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,7.04,621,,,,0.6969697
5934,Greed,"Adventure, Fantasy",OVA,1,5.51,183,,,,0.33333334
12401,The Gakuen Choujo-tai,"Action, Demons, Shoujo, Super Power",OVA,1,4.85,162,,,,0.6666667
597,Neko no Ongaeshi,"Adventure, Drama, Fantasy",Movie,1,7.98,92499,,,,0.7818212
22265,Free!: Eternal Summer,"Comedy, School, Slice of Life, Sports",TV,13,7.94,150596,,,,0.7850102
4182,Darker than Black: Kuro no Keiyakusha Special,"Comedy, Parody, Sci-Fi",Special,1,7.65,87609,,,,0.74772793
26165,Yuri Kuma Arashi,"Drama, Fantasy, Psychological, School, Seinen, Shoujo Ai",TV,12,7.19,48549,,,,0.7245431
1212,Oban Star-Racers,"Adventure, Mecha, Sci-Fi, Shounen",TV,26,7.51,24156,,,,0.7191448
876,Street Fighter II V,"Adventure, Drama, Mystery, Shounen",TV,29,7.16,14002,,,,0.7073477
31848,Ojisan to Marshmallow,"Comedy, Slice of Life",TV,12,6.7,31005,,,,0.6574692
4713,Heart no Kuni no Alice: Wonderful Wonder World,"Fantasy, Harem, Romance, Shoujo",Movie,1,6.26,20532,,,,0.5920782
4798,Druaga no Tou: The Aegis of Uruk - Jil no Bouken,"Adventure, Fantasy",Special,1,7.26,10516,,,,0.7112069
1417,Lupin III: Moeyo Zantetsuken!,"Action, Adventure, Comedy, Shounen",Special,1,7.25,3456,,,,0.70615244
21073,Puchimas!!: Petit Petit iDOLM@STER,"Comedy, Slice of Life",ONA,74,7.35,5359,,,,0.7217474
593,Mugen no Ryvius,"Drama, Mecha, Military, Psychological, Sci-Fi, Space",TV,26,7.59,22714,,,,0.74659276
976,Yokohama Kaidashi Kikou: Quiet Country Cafe,"Sci-Fi, Seinen, Slice of Life",OVA,2,7.36,7609,,,,0.74148744
22361,Shichinin no Nana: Oshougatsu Da yo! 7 x 7 = 49-nin no Nana?,"Adventure, Comedy, Magic",Special,1,6.51,216,,,,0.6296296
5298,Yu☆Gi☆Oh! 5D&#039;s: Shinkasuru Kettou! Stardust vs. Red Demon&#039;s,"Fantasy, Game, Sci-Fi",Special,1,7.12,5176,,,,0.6743295
2513,Detective Conan OVA 03: Conan and Heiji and the Vanished Boy,"Adventure, Comedy, Mystery, Police, Shounen",OVA,1,7.31,8252,,,,0.7058426
